id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
87d934d704553569,"""

Last Words
The plot summary mentions that """"We've won"""" are Cameron's last words. Did they mean the last words of the film, or did I miss something? Either way, should be edited for clarity.76.10.75.168  """,0,0,0,0,0,0
d30b69c7dec74bab,"Here is your link, again, so don't saaume, but read it this time:
http://www.math.columbia.edu/~woit/blog/archives/000045.html",0,0,0,0,0,0
0cb9c942e154ca4c,Funny stuff. Really funny stuff. Maybe the funniest stuff all year. Have fun editing master Admin. Cheers.,0,0,0,0,0,0
979fb65e43b9a85c,Ok I will remove it then,0,0,0,0,0,0
39ae59e66146f51a,"You erroneously deleted my file 

You deleted a file I had uploaded, Axial1.jpg on the grounds that it was not in use. Problem was, it *was* in use, in the article that I was working on, Akira Kurosawa, and was visible in that article from the day I uploaded the file, together with two companion images, similarly titled, that were also uploaded and are still visible in the article today. I forgive you, but please don't do this again!

Regards,",0,0,0,0,0,0
2098e2808172bd0d,"""

 Sourcing of """"most decorated"""" Audie Murphy 

Roam41:

It seems you and I agree with the """"most decorated"""" and """"leave as is/or change"""" topic from a month or so ago.
I penned a pretty good argument for this subject but it was quickly archived on page 3 in the archives section.
If you get a moment will you check it out, read it and give your insight/input into my argument.
I would appreciate it. I think it is titled """"Sourcing of """"most decorated"""".
Thanks!
  """,0,0,0,0,0,0
aefa9d93e1faf900,"""

 When Am I? 

Regarding Rip Hunter's """"When Am I?"""" message, couldn't this refer to him being possibly lost in time?""",0,0,0,0,0,0
53e8c1bb65f4d4c9,"Why? It is so much fun pointing at the loonies. This wiki stuff is just crapola of the daftest kind, and I no longer care about being blocked anyway.",0,0,0,0,0,0
76d140d3690b115c,"""
I've removed you rfc against cool hand luke. Please note that our dispute resolution process demands that you try to sort out problems before trying the more exteme steps such as rfc.You are of course free to add it back in, I will not revert you if you do so, but bear in mind that such as request is unlikely to be certified. I suggest that you talk to CHL instead. Something along the lines of """"Hey I had no intention of breaking the 3RR so your warning is completely unnecessary"""" should do the trick. Remeber that CHL is trying to prevent an edit warnot trying to upset you.   (The snott rake) 20:02, 6 Dec 2004 (UTC)""",0,0,0,0,0,0
20be5b9d7475cc1c,do you get some kinnda rise out of deleting peoples pages? you little nerd mess off,0,0,0,0,0,0
7312cd31c5864e15,"P-40 Survivors

Anyone interested, a P-40 survivors page is being created - lots and lots of references - see
[User:Davegnz/Curtiss P-40 Survivors] have not done the intro just yet - page is under construction but very surprising on just how many airworthy aircraft there actually are (a lot more then 19 cited) 209.212.28.50",0,0,0,0,0,0
3c4e08f059e0df9b,This isn't about our judgements of the merits of Nader's campaign. It's about the Atlantic Monthly's. I have restored the quote.,0,0,0,0,0,0
a24275efa50c4fb5,"2006 (UTC)

Hi Greenshed, I noticed you are doing musical groups. Please be careful with the Taverner Consort and Players because there is contradictory information about its establishment date.  13:33, 8 December",0,0,0,0,0,0
b810b02f1d85f8cb,"I agree. I don't particularly want to get involved with the NZL national selection issues, but it would be nice to note (as an example) that the women's basketball team has satisfied FIBA's qualification requirements with its second-place finish at the FIBA Oceania Championship for Women 2007.   (Speak to me)",0,0,0,0,0,0
e8d722cddcdd4eb8,"""

Shouldn't you add this under """"See Also"""" on this page? Template:Outdent    """,0,0,0,0,0,0
09b80c89bd496a04,"Need your opinion
Hi. Can you offer your opinion on this discussion? Thanks.",0,0,0,0,0,0
764542d6ee14d485,"Image copyright problem with Image:Antonio Segni.jpg
 
Thanks for uploading Image:Antonio Segni.jpg. However, the image may soon be deleted unless we can determine the copyright holder and copyright status. The Wikimedia Foundation is very careful about the images included in Wikipedia because of copyright law (see Wikipedia's Copyright policy).

The copyright holder is usually the creator, the creator's employer, or the last person who was transferred ownership rights. Copyright information on images is signified using copyright templates. The three basic license types on Wikipedia are open content, public domain, and fair use. Find the appropriate template in Wikipedia:Image copyright tags and place it on the image page like this: {{TemplateName}}.

Please signify the copyright information on any other images you have uploaded or will upload. Remember that images without this important information can be deleted by an administrator. If you have any questions, feel free to contact me. Thank you.",0,0,0,0,0,0
b0b3b75d1567499d,I am not promoting the company. That unpublished paper is not what I am putting on wikipedia.,0,0,0,0,0,0
6df5a84af7329a90,"Geography of Texas
Thank you for experimenting with  Wikipedia. Your test worked, and it has been reverted or removed. Please use the sandbox for any other tests you may want to do. Take a look at the welcome page to learn more about contributing to our encyclopedia.  (talk)",0,0,0,0,0,0
edde0469a5ac91f8,Such a battery system has already been developed and is in use by the U.S. Military. If one were inquisititve one could surmise where its use would be absolutely necessary for certain devices of military application.,0,0,0,0,0,0
9de26ac50da6520a,"""

 Please do not vandalize pages, as you did with this edit to Richfield, Utah. If you continue to do so, you will be blocked from editing.    """,0,0,0,0,0,0
03260b773cc4ac08,"Of course, helps to have a Wacom board...",0,0,0,0,0,0
948d3b4a0fddd735,I wasn't able to add playoff stats to the Brave's pages If the same stats are listed for playoffs and the table is to long for a standard size table. You would need to add a second table for the playoff stats.,0,0,0,0,0,0
33d0c6ebd85c0ab4,"I'm on board with Fred's revision, I think it's a good one; my only remaining reservation is with the inclusion of Jesus in the Christianity category since the article states that the psychopomp does NOT judge, whereas in Christianity, Jesus judges the dead.",0,0,0,0,0,0
91a6cb38f262605c,"""
Oops, my bad.  Here's the explanation.  When I do a restoration I always upload an unrestored version for documentation purposes.  Normally I upload that to Commons, although with this particular image I accidentally uploaded the unrestored version locally.  So as soon as I realized the mistake I uploaded over at Commons and put a deletion request on the local version.  There's seldom any need for the unrestored version of a featured picture to have a hosting locally.  The restored version got featured, though.  So there's a reason to host it locally: the featured star is useful if anyone considers replacing it at an article (and occasionally editors do accidentally remove featured pictures from their primary articles).  Hope that explains it, and best wishes. Charge! """,0,0,0,0,0,0
c550ea0a1756c0bc,"""
Collins Catholicism is related to his notability.  The British have always had Anti-Catholic policies.  They have them in place even today.  The War for Independence was about getting the British out of Ireland and not only regaining the country but regaining religious freedom as well.Malke2010 """,0,0,0,0,0,0
52db48ce47653518,"""

 Article name 

Nice work with this! But shouldn't it be titled Typhoon Kujira (2002), since it occurred in 2002? '''''' 2010/2013 """,0,0,0,0,0,0
69b19604fb488e4f,"Hi everyone, welcome to my talk page.

Category:User talk pages",0,0,0,0,0,0
7c1576f43cc179ec,"Sarbajit Roy 

I cant understand for life of me why you keep sending this article to India Against Corruption.",0,0,0,0,0,0
1c7e008976332d5d,"Dispute resolution thread opened 

I've opened a thread concerning the critical views I've added that were reverted by a couple of users. the thread is located here: .",0,0,0,0,0,0
be0c7f082c1fce86,"Name
SIONICS is an acronym for the full company name. It qualifies to be all-caps.",0,0,0,0,0,0
ade55a6448c760d0,Pretty ridiculous he? ) I actually trusted Future Perfect at Sunrise and asked him for advice just a minute before his execution here.:) I'm shocked also...I have to gather some thoughts before appealing..,0,0,0,0,0,0
583f1870f5823c60,"""

 reply 

Thanks so much for your friendly welcome User:WillKomen. I can't wait to start editing! 
user:WillKomen  // Editor """,0,0,0,0,0,0
